SAL_CODE,geoType,geoTypeNum,areaType,areaTypeNum
8750051,urban,1,residen_formal,1
8750052,urban,1,residen_formal,1
8750053,urban,1,residen_formal,1
8750054,urban,1,residen_informal,2
8750055,urban,1,residen_formal,1
8750056,urban,1,residen_formal,1
8750058,urban,1,residen_formal,1
8750061,urban,1,residen_formal,1
8750062,urban,1,residen_formal,1
8750064,urban,1,residen_formal,1
8750065,urban,1,residen_formal,1
8750066,urban,1,residen_formal,1
8750067,urban,1,residen_formal,1
8750068,urban,1,residen_formal,1
8750069,urban,1,residen_formal,1
8750070,urban,1,residen_formal,1
8750071,urban,1,residen_formal,1
8750072,urban,1,residen_formal,1
8750074,urban,1,residen_formal,1
8750075,urban,1,residen_formal,1
8750076,urban,1,residen_formal,1
8750077,urban,1,residen_formal,1
8750078,urban,1,residen_formal,1
8750080,urban,1,residen_formal,1
8750081,urban,1,residen_formal,1
8750082,urban,1,residen_formal,1
8750083,urban,1,residen_formal,1
8750084,urban,1,residen_formal,1
8750085,urban,1,residen_formal,1
8750086,urban,1,collective,4
8750087,urban,1,residen_formal,1
8750088,urban,1,residen_formal,1
8750089,urban,1,residen_formal,1
8750090,urban,1,residen_formal,1
8750091,urban,1,residen_formal,1
8750092,urban,1,residen_formal,1
8750094,urban,1,residen_formal,1
8750096,urban,1,residen_formal,1
8750097,urban,1,residen_formal,1
8750098,urban,1,residen_formal,1
8750100,urban,1,residen_formal,1
8750101,urban,1,residen_formal,1
8750102,urban,1,residen_formal,1
8750103,urban,1,residen_formal,1
8750104,urban,1,residen_formal,1
8750107,urban,1,residen_formal,1
8750108,urban,1,residen_formal,1
8750109,urban,1,residen_formal,1
8750110,urban,1,residen_formal,1
8750111,urban,1,residen_formal,1
8750113,urban,1,residen_formal,1
8750114,urban,1,residen_formal,1
8750115,urban,1,residen_formal,1
8750116,urban,1,residen_formal,1
8750117,urban,1,residen_formal,1
8750118,urban,1,residen_formal,1
8750119,urban,1,residen_formal,1
8750120,urban,1,residen_formal,1
8750123,urban,1,residen_formal,1
8750124,urban,1,residen_formal,1
8750126,urban,1,residen_formal,1
8760012,urban,1,industrial,6
8760015,urban,1,industrial,6
8760016,urban,1,parks,8
8760018,urban,1,commercial,5
8760020,urban,1,commercial,5
8760022,urban,1,industrial,6
8760026,urban,1,residen_formal,1
8760032,urban,1,residen_informal,2
8760036,urban,1,residen_formal,1
8760037,urban,1,residen_formal,1
8760046,urban,1,residen_formal,1
8760052,urban,1,residen_formal,1
8760091,urban,1,residen_formal,1
8760093,urban,1,residen_formal,1
8760106,urban,1,residen_formal,1
8760122,urban,1,residen_formal,1
8760163,urban,1,residen_formal,1
8760221,urban,1,residen_formal,1
8760227,urban,1,residen_formal,1
8760252,urban,1,residen_formal,1
8760256,urban,1,residen_formal,1
8760287,urban,1,residen_formal,1
8760292,urban,1,residen_formal,1
8760299,urban,1,residen_formal,1
8760308,urban,1,residen_formal,1
8760336,urban,1,residen_formal,1
8760344,urban,1,residen_formal,1
8760354,urban,1,residen_formal,1
8760377,urban,1,residen_formal,1
8760378,urban,1,residen_formal,1
8760413,urban,1,residen_formal,1
8760414,urban,1,residen_formal,1
8760417,urban,1,residen_formal,1
8760427,urban,1,residen_formal,1
8760456,urban,1,residen_formal,1
8760462,urban,1,residen_formal,1
8760471,urban,1,residen_formal,1
8760477,urban,1,residen_formal,1
8760492,urban,1,residen_formal,1
8760524,urban,1,residen_formal,1
8760541,urban,1,residen_formal,1
8760550,urban,1,residen_informal,2
8760577,urban,1,residen_informal,2
8770003,urban,1,vacant,7
8770093,urban,1,residen_formal,1
8770154,urban,1,residen_formal,1
8770253,urban,1,residen_formal,1
8770323,urban,1,residen_formal,1
8770375,urban,1,residen_formal,1
8770457,urban,1,residen_informal,2
8770466,urban,1,residen_formal,1
8770474,urban,1,residen_formal,1
8770541,urban,1,residen_formal,1
8770564,urban,1,residen_formal,1
8770643,urban,1,residen_formal,1
8770668,urban,1,residen_formal,1
8770727,urban,1,residen_formal,1
8770739,urban,1,residen_informal,2
8770798,urban,1,residen_formal,1
8770804,urban,1,residen_formal,1
8770813,urban,1,residen_formal,1
8770840,urban,1,residen_formal,1
8770856,urban,1,residen_formal,1
8770873,urban,1,residen_formal,1
8770884,urban,1,residen_formal,1
8770900,urban,1,residen_formal,1
8770916,urban,1,residen_formal,1
8770928,urban,1,residen_formal,1
8770931,urban,1,residen_formal,1
8770946,urban,1,residen_formal,1
9600006,urban,1,residen_informal,2
9600016,urban,1,commercial,5
9600018,urban,1,residen_formal,1
9600022,urban,1,collective,4
9600025,urban,1,residen_informal,2
9600027,urban,1,commercial,5
9600028,urban,1,residen_informal,2
9600032,urban,1,collective,4
9600040,urban,1,residen_formal,1
9600052,urban,1,residen_formal,1
9600057,urban,1,residen_formal,1
9600058,urban,1,residen_formal,1
9600063,urban,1,residen_formal,1
9600064,urban,1,residen_formal,1
9600065,urban,1,residen_formal,1
9600066,urban,1,residen_formal,1
9600076,urban,1,residen_formal,1
9600078,urban,1,residen_formal,1
9600079,urban,1,residen_formal,1
9600086,urban,1,residen_formal,1
9600087,urban,1,residen_formal,1
9600091,urban,1,residen_formal,1
9600095,urban,1,residen_formal,1
9600099,urban,1,residen_formal,1
9600104,urban,1,residen_formal,1
9600111,urban,1,residen_formal,1
9600112,urban,1,residen_formal,1
9600120,urban,1,residen_formal,1
9600136,urban,1,residen_formal,1
9600152,urban,1,residen_formal,1
9600153,urban,1,residen_formal,1
9600156,urban,1,residen_formal,1
9600162,urban,1,residen_formal,1
9600163,urban,1,residen_formal,1
9600193,urban,1,residen_formal,1
9600201,urban,1,residen_informal,2
9600205,urban,1,residen_formal,1
9600207,urban,1,residen_formal,1
9600223,urban,1,residen_formal,1
9600237,urban,1,residen_informal,2
9600250,urban,1,residen_formal,1
9600254,urban,1,residen_formal,1
9600261,urban,1,residen_formal,1
9600279,urban,1,residen_formal,1
9600287,urban,1,residen_formal,1
9600288,urban,1,residen_formal,1
9600292,urban,1,residen_formal,1
9600294,urban,1,residen_formal,1
9600301,urban,1,residen_formal,1
9600312,urban,1,residen_formal,1
9600317,urban,1,residen_formal,1
9600328,urban,1,residen_formal,1
9600336,urban,1,residen_formal,1
9600345,urban,1,residen_formal,1
9600349,urban,1,residen_formal,1
9600402,urban,1,residen_formal,1
9600407,urban,1,residen_formal,1
9600414,urban,1,residen_informal,2
9600415,urban,1,residen_formal,1
9610022,urban,1,residen_formal,1
9610028,urban,1,residen_formal,1
9610257,urban,1,residen_formal,1
9610288,urban,1,NA,NA
9610372,urban,1,residen_informal,2
9610380,urban,1,residen_formal,1
9610385,urban,1,residen_formal,1
9620003,urban,1,vacant,7
9620007,urban,1,vacant,7
9620025,urban,1,industrial,6
9620029,urban,1,industrial,6
9620031,urban,1,residen_formal,1
9620042,urban,1,residen_formal,1
9620083,urban,1,residen_formal,1
9620088,urban,1,residen_formal,1
9620172,urban,1,residen_formal,1
9620208,urban,1,commercial,5
9620217,urban,1,residen_formal,1
9620248,urban,1,residen_formal,1
9620311,urban,1,residen_formal,1
9620327,urban,1,residen_formal,1
9620379,urban,1,residen_formal,1
9620425,urban,1,residen_formal,1
9620445,urban,1,residen_formal,1
9620449,urban,1,residen_formal,1
9620498,urban,1,residen_formal,1
9620501,urban,1,residen_formal,1
9620512,urban,1,residen_formal,1
9620521,urban,1,residen_formal,1
9620537,urban,1,residen_formal,1
9620544,urban,1,residen_formal,1
9620549,urban,1,residen_formal,1
9620554,urban,1,residen_formal,1
9620560,urban,1,residen_formal,1
9620561,urban,1,residen_formal,1
9620580,urban,1,residen_formal,1
9620581,urban,1,residen_formal,1
9620583,urban,1,residen_formal,1
9620586,urban,1,residen_formal,1
9620588,urban,1,residen_formal,1
9620589,urban,1,residen_formal,1
9620592,urban,1,residen_formal,1
9620600,urban,1,residen_formal,1
9620602,urban,1,residen_formal,1
9620608,urban,1,residen_formal,1
9620609,urban,1,residen_formal,1
9620615,urban,1,residen_formal,1
9620627,urban,1,residen_formal,1
9620628,urban,1,residen_formal,1
9620630,urban,1,residen_formal,1
9620634,urban,1,residen_formal,1
9620642,urban,1,residen_formal,1
9620643,urban,1,residen_formal,1
9620646,urban,1,residen_formal,1
9620648,urban,1,residen_formal,1
9620653,urban,1,residen_formal,1
9620655,urban,1,residen_formal,1
9620669,urban,1,residen_formal,1
9620670,urban,1,residen_formal,1
9620673,urban,1,residen_formal,1
9620678,urban,1,residen_formal,1
9620679,urban,1,residen_formal,1
9620684,urban,1,residen_formal,1
9620685,urban,1,residen_formal,1
9620688,urban,1,residen_formal,1
9620695,urban,1,residen_formal,1
9620696,urban,1,residen_formal,1
9620697,urban,1,residen_formal,1
9620698,urban,1,residen_formal,1
9620701,urban,1,residen_formal,1
9620711,urban,1,residen_formal,1
9620713,urban,1,residen_formal,1
9620714,urban,1,residen_formal,1
9620718,urban,1,residen_formal,1
9620719,urban,1,residen_formal,1
9620722,urban,1,residen_formal,1
9620726,urban,1,residen_formal,1
9620727,urban,1,residen_formal,1
9630012,urban,1,parks,8
9630013,urban,1,residen_formal,1
9630039,urban,1,collective,4
9630073,urban,1,residen_formal,1
9630079,urban,1,residen_formal,1
9630081,urban,1,residen_formal,1
9630092,urban,1,residen_formal,1
9630104,urban,1,residen_formal,1
9630112,urban,1,residen_formal,1
9630119,urban,1,residen_formal,1
9630128,urban,1,residen_formal,1
9630160,urban,1,residen_formal,1
9630169,urban,1,residen_formal,1
9630181,urban,1,residen_formal,1
9630183,urban,1,residen_formal,1
9630190,urban,1,residen_formal,1
9630191,urban,1,residen_formal,1
9630197,urban,1,residen_formal,1
9630200,urban,1,residen_formal,1
9630206,urban,1,residen_formal,1
9630211,urban,1,residen_formal,1
9630235,urban,1,industrial,6
9630241,urban,1,residen_formal,1
9630242,urban,1,residen_formal,1
9640017,urban,1,residen_formal,1
9640019,urban,1,residen_formal,1
9640020,urban,1,residen_formal,1
9640044,urban,1,NA,NA
9640126,urban,1,residen_formal,1
9640149,urban,1,residen_formal,1
9650026,urban,1,NA,NA
9650161,urban,1,residen_formal,1
9650207,urban,1,residen_formal,1
9650256,urban,1,residen_formal,1
9650259,urban,1,residen_formal,1
9660041,urban,1,industrial,6
9660060,urban,1,commercial,5
9660096,urban,1,residen_formal,1
9660105,urban,1,commercial,5
9660173,urban,1,residen_formal,1
9660243,urban,1,residen_informal,2
9660259,urban,1,residen_formal,1
9660339,urban,1,residen_informal,2
9660349,urban,1,collective,4
9660391,urban,1,residen_formal,1
9660413,urban,1,residen_formal,1
9660457,urban,1,residen_formal,1
9660468,urban,1,residen_formal,1
9660469,urban,1,residen_formal,1
9660483,urban,1,residen_informal,2
9660505,urban,1,residen_formal,1
9660526,urban,1,residen_informal,2
9660540,urban,1,residen_formal,1
9660546,urban,1,residen_informal,2
9660608,urban,1,residen_formal,1
9660620,urban,1,residen_formal,1
9660654,urban,1,residen_formal,1
9660660,urban,1,residen_formal,1
9660662,urban,1,residen_formal,1
9660677,urban,1,residen_formal,1
9660680,urban,1,residen_formal,1
9660694,urban,1,residen_formal,1
9660697,urban,1,residen_formal,1
9660707,urban,1,residen_formal,1
9660718,urban,1,residen_formal,1
9660720,urban,1,residen_formal,1
9660723,urban,1,residen_formal,1
9660737,urban,1,residen_formal,1
9660748,urban,1,residen_formal,1
9660755,urban,1,residen_formal,1
9660759,urban,1,residen_formal,1
9660772,urban,1,residen_formal,1
9660775,urban,1,residen_formal,1
9660782,urban,1,residen_formal,1
9660786,urban,1,residen_formal,1
9660793,urban,1,residen_formal,1
9660805,urban,1,residen_formal,1
9660810,urban,1,residen_formal,1
9660812,urban,1,residen_formal,1
9660813,urban,1,residen_formal,1
9660827,urban,1,residen_formal,1
9660829,urban,1,residen_formal,1
9660839,urban,1,residen_formal,1
9660840,urban,1,residen_formal,1
9660845,urban,1,residen_formal,1
9660846,urban,1,residen_formal,1
9660847,urban,1,residen_formal,1
9660848,urban,1,residen_formal,1
9660849,urban,1,residen_formal,1
9660853,urban,1,residen_formal,1
9660858,urban,1,residen_formal,1
9660863,urban,1,residen_formal,1
9660868,urban,1,residen_formal,1
9660869,urban,1,residen_formal,1
9660870,urban,1,residen_formal,1
9660871,urban,1,residen_formal,1
9660874,urban,1,residen_formal,1
9660877,urban,1,residen_formal,1
9660879,urban,1,residen_formal,1
9660880,urban,1,residen_formal,1
9660882,urban,1,residen_formal,1
9660886,urban,1,residen_formal,1
9660891,urban,1,residen_formal,1
9660892,urban,1,residen_formal,1
9660894,urban,1,residen_formal,1
9660898,urban,1,residen_formal,1
9660902,urban,1,residen_formal,1
9660903,urban,1,residen_formal,1
9660907,urban,1,residen_formal,1
9660914,urban,1,residen_formal,1
9660916,urban,1,residen_formal,1
9660920,urban,1,residen_informal,2
9660924,urban,1,residen_formal,1
9660926,urban,1,residen_formal,1
9660929,urban,1,residen_formal,1
9660933,urban,1,residen_formal,1
9660939,urban,1,residen_informal,2
9660940,urban,1,residen_formal,1
9660943,urban,1,residen_formal,1
9660944,urban,1,residen_formal,1
9660946,urban,1,residen_formal,1
9660947,urban,1,residen_formal,1
9660948,urban,1,residen_formal,1
9660950,urban,1,residen_formal,1
9660951,urban,1,residen_formal,1
9660953,urban,1,residen_formal,1
9660955,urban,1,residen_formal,1
9660957,urban,1,residen_formal,1
9660958,urban,1,residen_formal,1
9660960,urban,1,residen_formal,1
9660961,urban,1,residen_formal,1
9660962,urban,1,residen_formal,1
9660963,urban,1,residen_formal,1
9660965,urban,1,residen_formal,1
9660966,urban,1,residen_formal,1
9660967,urban,1,residen_formal,1
9660969,urban,1,residen_formal,1
9660970,urban,1,residen_formal,1
9660972,urban,1,residen_formal,1
9660975,urban,1,residen_formal,1
9660976,urban,1,collective,4
9660981,urban,1,collective,4
9670001,urban,1,residen_formal,1
9670003,urban,1,industrial,6
9670004,urban,1,residen_formal,1
9670005,urban,1,collective,4
9670006,urban,1,parks,8
9670007,urban,1,parks,8
9670010,urban,1,industrial,6
9670027,urban,1,industrial,6
9670042,urban,1,residen_formal,1
9670043,urban,1,residen_formal,1
9670045,urban,1,residen_formal,1
9670046,urban,1,residen_formal,1
9670047,urban,1,residen_formal,1
9670048,urban,1,residen_formal,1
9670052,urban,1,residen_formal,1
9670053,urban,1,residen_formal,1
9670057,urban,1,residen_formal,1
9670061,urban,1,residen_formal,1
9670065,urban,1,residen_formal,1
9670066,urban,1,residen_formal,1
9670068,urban,1,residen_formal,1
9670071,urban,1,residen_formal,1
9670072,urban,1,collective,4
9670074,urban,1,residen_formal,1
9670075,urban,1,residen_formal,1
9670077,urban,1,residen_formal,1
9670078,urban,1,residen_formal,1
9670080,urban,1,residen_formal,1
9670081,urban,1,residen_formal,1
9670082,urban,1,residen_formal,1
9670083,urban,1,residen_formal,1
9670085,urban,1,residen_formal,1
9670087,urban,1,residen_formal,1
9670088,urban,1,residen_formal,1
9670089,urban,1,residen_formal,1
9670090,urban,1,residen_formal,1
9670091,urban,1,residen_formal,1
9670092,urban,1,residen_formal,1
9670093,urban,1,residen_formal,1
9670094,urban,1,residen_formal,1
9670095,urban,1,residen_formal,1
9670096,urban,1,residen_formal,1
9670098,urban,1,residen_formal,1
9670099,urban,1,residen_formal,1
9670100,urban,1,residen_formal,1
9670101,urban,1,residen_formal,1
9670102,urban,1,residen_formal,1
9680029,urban,1,industrial,6
9680053,urban,1,residen_formal,1
9680072,urban,1,residen_formal,1
9680103,urban,1,commercial,5
9680121,urban,1,residen_formal,1
9680188,urban,1,residen_formal,1
9680263,urban,1,residen_formal,1
9680271,urban,1,residen_formal,1
9680275,urban,1,residen_formal,1
9680295,urban,1,residen_formal,1
9680302,urban,1,industrial,6
9680324,urban,1,residen_formal,1
9680333,urban,1,residen_formal,1
9680343,urban,1,residen_formal,1
9680367,urban,1,residen_formal,1
9680392,urban,1,residen_formal,1
9680409,urban,1,residen_formal,1
9680422,urban,1,residen_formal,1
9680467,urban,1,residen_formal,1
9680478,urban,1,residen_formal,1
9680528,urban,1,residen_formal,1
9680537,urban,1,residen_formal,1
9680548,urban,1,residen_formal,1
9680583,urban,1,residen_formal,1
9680592,urban,1,residen_formal,1
9680594,urban,1,residen_formal,1
9680630,urban,1,residen_formal,1
9680631,urban,1,residen_formal,1
9680640,urban,1,residen_formal,1
9680651,urban,1,residen_formal,1
9680679,urban,1,residen_formal,1
9680680,urban,1,residen_formal,1
9680692,urban,1,residen_formal,1
9680701,urban,1,residen_formal,1
9680711,urban,1,residen_formal,1
9680737,urban,1,residen_formal,1
9680759,urban,1,residen_formal,1
9680778,urban,1,residen_formal,1
9680791,urban,1,residen_formal,1
9680797,urban,1,residen_formal,1
9680834,urban,1,residen_formal,1
9680848,urban,1,residen_formal,1
9680849,urban,1,residen_formal,1
9680866,urban,1,residen_formal,1
9680873,urban,1,residen_formal,1
9680884,urban,1,residen_formal,1
9680894,urban,1,residen_formal,1
9680895,urban,1,residen_formal,1
9680945,urban,1,residen_formal,1
9680946,urban,1,residen_formal,1
9680949,urban,1,residen_formal,1
9680957,urban,1,residen_formal,1
9680966,urban,1,residen_formal,1
9680967,urban,1,residen_formal,1
9680970,urban,1,residen_formal,1
9680975,urban,1,residen_formal,1
9680985,urban,1,residen_formal,1
9680992,urban,1,residen_formal,1
9680993,urban,1,residen_formal,1
9680994,urban,1,residen_formal,1
9681000,urban,1,residen_formal,1
9681002,urban,1,residen_formal,1
9681003,urban,1,residen_formal,1
9681004,urban,1,residen_formal,1
9690030,urban,1,collective,4
9690039,urban,1,residen_formal,1
9690065,urban,1,residen_formal,1
9690072,urban,1,residen_formal,1
9690109,urban,1,commercial,5
9690170,urban,1,commercial,5
9690171,urban,1,residen_formal,1
9690218,urban,1,residen_formal,1
9690231,urban,1,residen_formal,1
9690238,urban,1,residen_formal,1
9690268,urban,1,residen_formal,1
9690289,urban,1,residen_formal,1
9690308,urban,1,residen_formal,1
9690311,urban,1,residen_formal,1
9690330,urban,1,residen_formal,1
9690331,urban,1,residen_formal,1
9690335,urban,1,residen_formal,1
9690340,urban,1,residen_formal,1
9730012,urban,1,small_hold,9
9730040,urban,1,residen_formal,1
9730057,urban,1,residen_formal,1
9730086,urban,1,residen_formal,1
9730089,urban,1,residen_formal,1
9730097,urban,1,residen_formal,1
9730128,urban,1,residen_formal,1
9730139,urban,1,residen_formal,1
9730145,urban,1,residen_formal,1
9730146,urban,1,residen_formal,1
9730149,urban,1,residen_formal,1
9730155,urban,1,residen_formal,1
9730206,urban,1,residen_formal,1
9730221,urban,1,residen_formal,1
9730227,urban,1,residen_formal,1
9730229,urban,1,residen_formal,1
9730235,urban,1,residen_formal,1
9740002,urban,1,vacant,7
9740004,urban,1,vacant,7
9740006,urban,1,industrial,6
9740009,urban,1,residen_informal,2
9740014,urban,1,commercial,5
9740015,urban,1,collective,4
9740021,urban,1,industrial,6
9740031,urban,1,NA,NA
9740035,urban,1,residen_formal,1
9740041,urban,1,small_hold,9
9740043,urban,1,commercial,5
9740044,urban,1,residen_informal,2
9740048,urban,1,industrial,6
9740050,urban,1,residen_informal,2
9740056,urban,1,residen_formal,1
9740059,urban,1,residen_formal,1
9740060,urban,1,residen_formal,1
9740064,urban,1,commercial,5
9740065,urban,1,commercial,5
9740066,urban,1,collective,4
9740103,urban,1,residen_formal,1
9740105,urban,1,residen_formal,1
9740110,urban,1,residen_formal,1
9740112,urban,1,residen_formal,1
9740114,urban,1,residen_formal,1
9740115,urban,1,residen_formal,1
9740117,urban,1,collective,4
9740120,urban,1,residen_formal,1
9740125,urban,1,residen_formal,1
9740135,urban,1,commercial,5
9740137,urban,1,small_hold,9
9740144,urban,1,residen_formal,1
9740149,urban,1,small_hold,9
9740159,urban,1,residen_formal,1
9740160,urban,1,residen_formal,1
9740166,urban,1,residen_formal,1
9740174,urban,1,residen_formal,1
9740175,urban,1,residen_formal,1
9740177,urban,1,residen_formal,1
9740179,urban,1,residen_formal,1
9740188,urban,1,collective,4
9740197,urban,1,residen_formal,1
9740200,urban,1,residen_formal,1
9740209,urban,1,residen_formal,1
9740213,urban,1,residen_formal,1
9740214,urban,1,residen_formal,1
9740222,urban,1,residen_formal,1
9740223,urban,1,residen_formal,1
9740225,urban,1,residen_formal,1
9740235,urban,1,residen_formal,1
9740240,urban,1,residen_formal,1
9740245,urban,1,residen_formal,1
9740250,urban,1,residen_formal,1
9740251,urban,1,residen_informal,2
9740259,urban,1,collective,4
9740261,urban,1,residen_formal,1
9740263,urban,1,residen_formal,1
9740264,urban,1,residen_formal,1
9740266,urban,1,residen_formal,1
9740267,urban,1,residen_formal,1
9740269,urban,1,residen_formal,1
9740272,urban,1,residen_formal,1
9740277,urban,1,residen_formal,1
9740287,urban,1,residen_formal,1
9740291,urban,1,residen_formal,1
9740294,urban,1,residen_formal,1
9740298,urban,1,residen_formal,1
9740303,urban,1,residen_informal,2
9740311,urban,1,residen_formal,1
9740312,urban,1,residen_formal,1
9740321,urban,1,residen_formal,1
9740324,urban,1,residen_formal,1
9740326,urban,1,residen_formal,1
9740333,urban,1,residen_formal,1
9740337,urban,1,residen_formal,1
9740343,urban,1,residen_formal,1
9740351,urban,1,residen_formal,1
9740353,urban,1,residen_formal,1
9740359,urban,1,residen_formal,1
9740362,urban,1,residen_formal,1
9740363,urban,1,residen_formal,1
9740364,urban,1,residen_formal,1
9740370,urban,1,residen_formal,1
9740371,urban,1,residen_formal,1
9740373,urban,1,residen_formal,1
9740376,urban,1,residen_formal,1
9740377,urban,1,residen_formal,1
9740379,urban,1,residen_formal,1
9740382,urban,1,residen_formal,1
9740383,urban,1,residen_formal,1
9740388,urban,1,residen_formal,1
9740397,urban,1,residen_formal,1
9740398,urban,1,residen_formal,1
9740399,urban,1,residen_formal,1
9740407,urban,1,residen_formal,1
9740409,urban,1,residen_formal,1
9740411,urban,1,residen_formal,1
9740413,urban,1,residen_formal,1
9740415,urban,1,residen_formal,1
9740416,urban,1,residen_formal,1
9740420,urban,1,residen_formal,1
9740421,urban,1,residen_informal,2
9740432,urban,1,residen_formal,1
9740437,urban,1,residen_formal,1
9740442,urban,1,residen_formal,1
9740448,urban,1,residen_formal,1
9740457,urban,1,residen_formal,1
9740460,urban,1,residen_formal,1
9740467,urban,1,residen_formal,1
9740468,urban,1,residen_formal,1
9740471,urban,1,residen_formal,1
9740483,urban,1,residen_informal,2
9740487,urban,1,residen_formal,1
9740488,urban,1,residen_formal,1
9740498,urban,1,residen_formal,1
9740507,urban,1,residen_formal,1
9740508,urban,1,residen_formal,1
9740513,urban,1,residen_formal,1
9740518,urban,1,residen_formal,1
9740530,urban,1,residen_formal,1
9740538,urban,1,residen_formal,1
9740544,urban,1,residen_formal,1
9740549,urban,1,residen_formal,1
9740550,urban,1,residen_formal,1
9740551,urban,1,residen_formal,1
9740552,urban,1,residen_formal,1
9740557,urban,1,residen_formal,1
9740558,urban,1,residen_formal,1
9740560,urban,1,residen_formal,1
9740561,urban,1,residen_formal,1
9740567,urban,1,residen_formal,1
9740568,urban,1,residen_formal,1
9740569,urban,1,residen_formal,1
9740570,urban,1,residen_formal,1
9740571,urban,1,residen_formal,1
9740574,urban,1,residen_formal,1
9740582,urban,1,residen_formal,1
9740586,urban,1,residen_formal,1
9740588,urban,1,residen_formal,1
9740589,urban,1,residen_formal,1
9740599,urban,1,residen_formal,1
9740602,urban,1,residen_formal,1
9740603,urban,1,residen_formal,1
9740605,urban,1,residen_formal,1
9740606,urban,1,residen_formal,1
9740608,urban,1,residen_formal,1
9740609,urban,1,residen_formal,1
9740612,urban,1,residen_formal,1
9740614,urban,1,small_hold,9
9740615,urban,1,residen_formal,1
9740620,urban,1,residen_formal,1
9740622,urban,1,residen_formal,1
9740623,urban,1,residen_formal,1
9740626,urban,1,residen_formal,1
9740634,urban,1,residen_formal,1
9740635,urban,1,residen_formal,1
9740636,urban,1,residen_formal,1
9740637,urban,1,residen_formal,1
9740641,urban,1,residen_formal,1
9740642,urban,1,residen_formal,1
9740643,urban,1,residen_formal,1
9740649,urban,1,residen_formal,1
9740653,urban,1,residen_formal,1
9740654,urban,1,residen_formal,1
9740656,urban,1,residen_formal,1
9740659,urban,1,residen_formal,1
9740660,urban,1,residen_formal,1
9740663,urban,1,residen_formal,1
9740664,urban,1,residen_formal,1
9740671,urban,1,residen_formal,1
9740672,urban,1,residen_formal,1
9740675,urban,1,residen_formal,1
9740683,urban,1,residen_formal,1
9740684,urban,1,residen_formal,1
9740687,urban,1,residen_formal,1
9740688,urban,1,residen_formal,1
9740689,urban,1,residen_formal,1
9740690,urban,1,residen_formal,1
9740691,urban,1,residen_formal,1
9740696,urban,1,residen_formal,1
9740698,urban,1,residen_formal,1
9740699,urban,1,residen_formal,1
9740703,urban,1,residen_formal,1
9740707,urban,1,residen_formal,1
9740708,urban,1,residen_formal,1
9740712,urban,1,residen_formal,1
9740719,urban,1,residen_formal,1
9740724,urban,1,residen_formal,1
9740727,urban,1,residen_formal,1
9740731,urban,1,residen_formal,1
9740732,urban,1,residen_formal,1
9740733,urban,1,residen_formal,1
9740735,urban,1,residen_formal,1
9740737,urban,1,residen_formal,1
9740739,urban,1,residen_formal,1
9740740,urban,1,residen_formal,1
9740742,urban,1,residen_formal,1
9740744,urban,1,residen_formal,1
9740745,urban,1,residen_formal,1
9740746,urban,1,residen_formal,1
9740751,urban,1,residen_formal,1
9740755,urban,1,residen_formal,1
9740760,urban,1,residen_formal,1
9740761,urban,1,residen_formal,1
9740762,urban,1,residen_formal,1
9740768,urban,1,residen_formal,1
9740771,urban,1,residen_formal,1
9740773,urban,1,residen_formal,1
9740779,urban,1,residen_formal,1
9740782,urban,1,residen_formal,1
9740783,urban,1,residen_formal,1
9740791,urban,1,residen_formal,1
9740794,urban,1,residen_formal,1
9740796,urban,1,residen_formal,1
9740800,urban,1,residen_formal,1
9740801,urban,1,residen_formal,1
9740802,urban,1,residen_formal,1
9740806,urban,1,residen_formal,1
9740807,urban,1,residen_formal,1
9740811,urban,1,residen_formal,1
9740818,urban,1,residen_formal,1
9740819,urban,1,residen_formal,1
9740820,urban,1,residen_formal,1
9740823,urban,1,residen_formal,1
9740824,urban,1,residen_formal,1
9740825,urban,1,residen_formal,1
9740826,urban,1,residen_formal,1
9740827,urban,1,NA,NA
9740830,urban,1,residen_formal,1
9740832,urban,1,residen_formal,1
9740833,urban,1,residen_formal,1
9740840,urban,1,commercial,5
9740842,urban,1,residen_formal,1
9740844,urban,1,residen_formal,1
9740845,urban,1,residen_formal,1
9740847,urban,1,residen_formal,1
9740848,urban,1,residen_formal,1
9740850,urban,1,residen_formal,1
9740854,urban,1,residen_formal,1
9740855,urban,1,residen_formal,1
9740857,urban,1,residen_formal,1
9740864,urban,1,residen_formal,1
9740870,urban,1,residen_formal,1
9740872,urban,1,residen_formal,1
9740873,urban,1,residen_formal,1
9740877,urban,1,residen_formal,1
9740880,urban,1,residen_formal,1
9740881,urban,1,residen_formal,1
9740883,urban,1,residen_formal,1
9740884,urban,1,residen_formal,1
9740885,urban,1,residen_formal,1
9740886,urban,1,residen_formal,1
9740888,urban,1,residen_formal,1
9740889,urban,1,residen_formal,1
9740891,urban,1,residen_formal,1
9740892,urban,1,residen_formal,1
9740893,urban,1,residen_formal,1
9740894,urban,1,residen_formal,1
9740895,urban,1,residen_formal,1
9740896,urban,1,residen_formal,1
9740897,urban,1,residen_formal,1
9740900,urban,1,residen_formal,1
9740901,urban,1,residen_formal,1
9740902,urban,1,residen_formal,1
9740908,urban,1,residen_formal,1
9740910,urban,1,residen_formal,1
9740912,urban,1,residen_formal,1
9740914,urban,1,residen_formal,1
9740916,urban,1,residen_formal,1
9740920,urban,1,residen_formal,1
9740921,urban,1,residen_formal,1
9740923,urban,1,residen_formal,1
9740926,urban,1,residen_formal,1
9740929,urban,1,residen_formal,1
